2018-08-15,282.3800048828125,282.5400085449219,280.1600036621094,102925400.0,SPY
2018-08-16,283.3999938964844,285.0400085449219,283.3599853515625,69967900.0,SPY
2018-08-17,283.8299865722656,285.5599975585937,283.3699951171875,65618500.0,SPY
2018-08-18,283.8299865722656,285.5599975585937,283.3699951171875,0.0,SPY
2018-08-19,283.8299865722656,285.5599975585937,283.3699951171875,0.0,SPY
2018-08-20,285.57000732421875,285.9700012207031,285.0599975585937,39807500.0,SPY
2018-08-21,286.25,287.3099975585937,285.7099914550781,67272000.0,SPY
2018-08-22,285.8800048828125,286.760009765625,285.5799865722656,44993300.0,SPY
2018-08-23,285.9700012207031,286.94000244140625,285.42999267578125,49204900.0,SPY
2018-08-24,286.44000244140625,287.6700134277344,286.3800048828125,57487400.0,SPY
2018-08-25,286.44000244140625,287.6700134277344,286.3800048828125,0.0,SPY
2018-08-26,286.44000244140625,287.6700134277344,286.3800048828125,0.0,SPY
2018-08-27,288.8599853515625,289.8999938964844,288.67999267578125,57072400.0,SPY
2018-08-28,290.29998779296875,290.4200134277344,289.3999938964844,46943500.0,SPY
2018-08-29,290.1600036621094,291.739990234375,289.8900146484375,61485500.0,SPY
2018-08-30,290.94000244140625,291.3599853515625,289.6300048828125,61229500.0,SPY
2018-08-31,289.8399963378906,290.8099975585937,289.2900085449219,66140800.0,SPY
2018-09-01,289.8399963378906,290.8099975585937,289.2900085449219,0.0,SPY
2018-09-02,289.8399963378906,290.8099975585937,289.2900085449219,0.0,SPY
2018-09-03,289.8399963378906,290.8099975585937,289.2900085449219,0.0,SPY
2018-09-04,289.8399963378906,290.2099914550781,288.67999267578125,57594400.0,SPY
2018-09-05,289.4100036621094,289.6400146484375,287.8900146484375,72452400.0,SPY
2018-09-06,289.1499938964844,289.489990234375,287.0,65909900.0,SPY
2018-09-07,286.9800109863281,288.70001220703125,286.7099914550781,73524800.0,SPY
2018-09-08,286.9800109863281,288.70001220703125,286.7099914550781,0.0,SPY
2018-09-09,286.9800109863281,288.70001220703125,286.7099914550781,0.0,SPY
2018-09-10,288.739990234375,289.0400085449219,287.8800048828125,50210900.0,SPY
2018-09-11,287.3699951171875,289.54998779296875,286.9800109863281,50530500.0,SPY
2018-09-12,289.0599975585937,289.79998779296875,288.2300109863281,59810800.0,SPY
2018-09-13,290.32000732421875,291.0400085449219,290.0,51034200.0,SPY
2018-09-14,291.0599975585937,291.2699890136719,290.0,55079900.0,SPY
2018-09-15,291.0599975585937,291.2699890136719,290.0,0.0,SPY
2018-09-16,291.0599975585937,291.2699890136719,290.0,0.0,SPY
2018-09-17,290.82000732421875,290.8599853515625,289.0299987792969,68244000.0,SPY
2018-09-18,289.5799865722656,291.5799865722656,289.54998779296875,61930400.0,SPY
2018-09-19,290.9700012207031,291.69000244140625,290.8299865722656,49080600.0,SPY
2018-09-20,292.6400146484375,293.94000244140625,291.239990234375,100360600.0,SPY
2018-09-21,293.0899963378906,293.2200012207031,291.8099975585937,105479700.0,SPY
